time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1729789166226653000,0.11965283203125,0.19305044412612915,0.14939990639686584,0.22820258140563965,-0.1489412933588028,-0.35081443190574646,-0.9245246052742004,0.004135414958000183,-0.017380058765411377,-0.06351250410079956,0.9809497145216542,0.178813669663659,-0.07591688713401133,-9.007629602510498e-18
1729789166236683800,0.129683837890625,0.2004832625389099,0.1489429622888565,0.33497777581214905,-0.14853060245513916,-0.3521833121776581,-0.9240701198577881,0.04269564151763916,-0.0026445090770721436,-0.08362030982971191,0.9808325885895064,0.17965575839641754,-0.0754238091235661,0.0015984616219822504
1729789166246715000,0.13971484375,0.1800197958946228,0.13456667959690094,0.41390562057495117,-0.14855264127254486,-0.35335928201675415,-0.9236175417900085,0.07021403312683105,-0.008243471384048462,-0.044155895709991455,0.9807118035331115,0.1804334144378558,-0.07506673620818494,0.0036439454982784523
1729789166256745000,0.149744873046875,0.20004436373710632,0.15385861694812775,0.4842926859855652,-0.14882536232471466,-0.3543712794780731,-0.9231858253479004,0.05499906837940216,-0.008009672164916992,-0.008103907108306885,0.9805897950449618,0.18115478032384547,-0.07476657213640814,0.0060574727416724955
1729789166266775800,0.15977587890625,0.21004240214824677,0.15442001819610596,0.5583730340003967,-0.14918166399002075,-0.3555128574371338,-0.9226892590522766,0.026378944516181946,0.0046675801277160645,0.02179509401321411,0.9804422029929589,0.18197147984857423,-0.07444298992102484,0.00881338492084136
1729789166276807000,0.169806884765625,0.2557353377342224,0.2130814641714096,0.5374837517738342,-0.14950056374073029,-0.35672545433044434,-0.9221694469451904,-0.00008134543895721436,0.004049092531204224,0.04858851432800293,0.9802778439544877,0.18284536811551894,-0.07404616943295245,0.011837663440855442
1729789166286838000,0.179838134765625,0.4008325934410095,0.2254137545824051,0.5529359579086304,-0.14940977096557617,-0.3589634299278259,-0.9213153719902039,-0.03267332911491394,-0.021621227264404297,0.04942816495895386,0.9800200467950977,0.18424842910999448,-0.07344957840300567,0.01477801650085847
1729789166296867800,0.189867919921875,0.49588215351104736,0.2879796624183655,0.6474027633666992,-0.14920516312122345,-0.362225204706192,-0.9200710654258728,-0.051203757524490356,-0.04214790463447571,0.05620992183685303,0.979645861941451,0.18622270467515228,-0.07270203773103616,0.018152095527319796
1729789166306899000,0.19989892578125,0.47534918785095215,0.32887011766433716,0.6231768131256104,-0.14870505034923553,-0.36578235030174255,-0.9187437295913696,-0.041541531682014465,-0.02859625220298767,0.04877912998199463,0.9792328337425932,0.1883664191298665,-0.07173713681428136,0.0217934969564601
1729789166316930000,0.209929931640625,0.4060198962688446,0.3054279088973999,0.5408617258071899,-0.14778655767440796,-0.3689396381378174,-0.917628824710846,-0.07888273894786835,-0.02998611330986023,0.03614383935928345,0.978869417911111,0.19026117672633008,-0.07061350831625235,0.025080664714066083
1729789166326961200,0.219961181640625,0.16946302354335785,0.4895916283130646,0.24297194182872772,-0.14614324271678925,-0.37115278840065,-0.916999340057373,-0.10004204511642456,-0.04078871011734009,0.04477643966674805,0.9786375729481694,0.19158844353884552,-0.06924015533821877,0.02771880864785509
1729789166336992000,0.229991943359375,0.006400073412805796,0.24013091623783112,-0.4051583707332611,-0.14112839102745056,-0.37155118584632874,-0.9176232814788818,-0.07894910871982574,-0.03762847185134888,0.012441396713256836,0.9788072006775337,0.19166303534489268,-0.06673551826326476,0.02735526157931074
1729789166347022000,0.24002197265625,-0.2082110345363617,0.03347388654947281,-0.0011714817956089973,-0.13919249176979065,-0.3710044026374817,-0.9181400537490845,-0.11175353825092316,-0.13978353142738342,0.018893837928771973,0.9789701570762726,0.19125399643337765,-0.06596871845663946,0.026220846803466934
1729789166357053000,0.250052978515625,-0.16701212525367737,-0.02338465303182602,0.5216919779777527,-0.14050938189029694,-0.36870110034942627,-0.9188670516014099,0.055990949273109436,-0.10180360078811646,0.04737651348114014,0.9791178375488995,0.19015400645822375,-0.06639229044744399,0.02760295968762547
1729789166367084000,0.260083984375,0.04801210016012192,0.10045100748538971,0.4841528832912445,-0.14204750955104828,-0.36737632751464844,-0.9191611409187317,0.11694681644439697,0.15672877430915833,0.051500558853149414,0.9791167771887319,0.1896618959340247,-0.06669185401927336,0.030183403764152253
1729789166377115100,0.270115234375,0.20523034036159515,0.25582802295684814,0.22366587817668915,-0.14166361093521118,-0.3680214285850525,-0.918962299823761,-0.11099140346050262,0.21369406580924988,0.01632857322692871,0.9790034864857681,0.19012783415799991,-0.06610801664497176,0.032145898808535724
1729789166387145000,0.28014501953125,0.29375994205474854,0.2815733551979065,0.14960338175296783,-0.13983911275863647,-0.3701133728027344,-0.9184014201164246,-0.24198153614997864,0.21226125955581665,0.0024163126945495605,0.9788196880817754,0.19127327354674234,-0.06491408301770736,0.0333573724530386
1729789166397176000,0.290176025390625,0.28068724274635315,0.2623286545276642,0.13768333196640015,-0.13785195350646973,-0.37260276079177856,-0.9176949262619019,-0.21590779721736908,0.18139493465423584,0.025666117668151855,0.9786020000405844,0.19261485046624033,-0.06365566710032437,0.03443356320434093
1729789166407207000,0.30020703125,0.18654820322990417,0.20424909889698029,0.04409719631075859,-0.13603471219539642,-0.3746069669723511,-0.9171500205993652,-0.14091229438781738,0.11015692353248596,0.039418697357177734,0.9784350042832062,0.1936828026685959,-0.0625455850625711,0.03521514931059405
1729789166417238000,0.310238037109375,0.06746615469455719,0.12648504972457886,-0.10060565918684006,-0.13442730903625488,-0.37580597400665283,-0.9168964624404907,-0.11393998563289642,0.04642978310585022,0.04040110111236572,0.9783682726572416,0.1942815123322907,-0.06169641818359482,0.03526758096880953
1729789166427268900,0.320268798828125,-0.04689903184771538,0.07695531845092773,-0.2103276401758194,-0.13291147351264954,-0.376059353351593,-0.9170135855674744,-0.09453602135181427,0.025641322135925293,0.02977597713470459,0.9784222136547259,0.1943349704948429,-0.06105023940649167,0.03459401219097631
1729789166437299000,0.330298828125,-0.0995718315243721,0.0705895647406578,-0.24472449719905853,-0.13138140738010406,-0.37564459443092346,-0.9174039959907532,-0.06100139021873474,0.03696054220199585,0.007018864154815674,0.9785602598444911,0.1940078877393077,-0.06048919653844263,0.03349543526897895
1729789166447330000,0.340330078125,-0.1476386934518814,0.06242937594652176,-0.21679964661598206,-0.1298714280128479,-0.37479159235954285,-0.917967677116394,-0.0309104323387146,0.035298824310302734,-0.004792332649230957,0.9787415669409353,0.19344957481800112,-0.05994510135787344,0.03238543433671725
