time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1728332719594557400,0.120557373046875,0.15320855379104614,-0.08211982995271683,-0.0014889822341501713,0.115436851978302,-0.07563252747058868,-0.9904312491416931,-0.02290760725736618,0.0005745813250541687,0.000029027462005615234,0.9976049880574429,0.0379070500235724,0.057856995152525674,3.2122851021892484e-17
1728332719604587500,0.13058740234375,0.15295621752738953,-0.1069709062576294,0.023242462426424026,0.11379942297935486,-0.07777392864227295,-0.990454912185669,0.027176477015018463,0.016769319772720337,-0.006066083908081055,0.9976108898115696,0.03897828725982645,0.05703721084095244,0.000031578192605099365
1728332719614618600,0.14061865234375,0.10530141741037369,-0.09462566673755646,0.012346938252449036,0.11194421350955963,-0.07976128160953522,-0.9905082583427429,0.03243438899517059,0.005512043833732605,-0.00285416841506958,0.9976242522147197,0.03997000707492457,0.05610939188948884,0.00009965578635454968
1728332719624649500,0.1506494140625,0.06411562860012054,-0.06586618721485138,-0.012384505942463875,0.11030500382184982,-0.0811791867017746,-0.990576982498169,-0.011397577822208405,-0.015149511396884918,0.009360551834106445,0.9976414776582239,0.040680383010764654,0.055286689533649305,0.00009325725683264766
1728332719634680600,0.1606806640625,0.03857884556055069,-0.04720595106482506,-0.03680196404457092,0.11039018630981445,-0.08130592107772827,-0.990557074546814,-0.03914695233106613,-0.018059276044368744,0.018785834312438965,0.9976365156304895,0.04075407057956688,0.055322319916475314,-0.00008652681199497601
1728332719644710700,0.170710693359375,0.004736191593110561,-0.03145548328757286,-0.03472123667597771,0.11119883507490158,-0.0808224305510521,-0.9905062317848206,-0.031334392726421356,-0.015918247401714325,0.013409674167633057,0.9976236937524287,0.04052562022374507,0.0557186559886984,-0.00032491079656425193
1728332719654741500,0.180741455078125,0.010103859007358551,-0.03094160184264183,-0.020816873759031296,0.11093995720148087,-0.08070479333400726,-0.990544855594635,-0.01879218965768814,-0.013747073709964752,0.01138836145401001,0.9976333009717043,0.040474806049843805,0.05558214037101316,-0.00047892176714563103
1728332719664772600,0.190772705078125,0.017637941986322403,-0.03485431522130966,-0.012918470427393913,0.1098371297121048,-0.08108937740325928,-0.9906363487243652,-0.0006605461239814758,-0.003245912492275238,0.010518550872802734,0.9976561879571917,0.04066981685975986,0.05502550239589677,-0.0005416902698221719
1728332719674803500,0.200803466796875,0.02821601741015911,-0.025176336988806725,-0.012968538329005241,0.10920801758766174,-0.0811910331249237,-0.9906975626945496,0.010985404253005981,-0.0004281923174858093,0.0049034953117370605,0.9976714766168322,0.04072421445098131,0.05470618143504629,-0.0006191315938063699
1728332719684834600,0.21083447265625,0.029615508392453194,-0.03145180642604828,-0.015287086367607117,0.10962684452533722,-0.08094935119152069,-0.9906710386276245,0.004630908370018005,-0.0017990171909332275,0.010843217372894287,0.9976647676052801,0.04060953234887277,0.054912055111895786,-0.0007288854574726212
1728332719694864400,0.220864501953125,0.032680340111255646,-0.03829336166381836,-0.016525987535715103,0.1101263165473938,-0.08103116601705551,-0.9906089901924133,0.0036279037594795227,0.0016549751162528992,0.01892930269241333,0.9976491502221537,0.040657765343503495,0.05515847668688025,-0.0008448882563330699
1728332719704895500,0.2308955078125,0.011766270734369755,-0.015296969562768936,-0.03432415798306465,0.10958486795425415,-0.08175735175609589,-0.990609347820282,0.007495768368244171,-0.000350169837474823,0.023827731609344482,0.997649147976697,0.041027813101461745,0.054882064458663296,-0.0009600346827447215
