time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1728405440306130700,0.112130615234375,0.010435307398438454,0.0572936087846756,0.11135447025299072,0.04175092279911041,-0.38146042823791504,-0.9234418272972107,0.006024356931447983,0.015691936016082764,-0.011204779148101807,0.980673704647487,0.19448896233524998,0.021286856697003167,-2.227262546893342e-17
1728405440316160500,0.122160400390625,0.008469894528388977,0.052719369530677795,0.09560400247573853,0.041932154446840286,-0.38129764795303345,-0.9235008358955383,0.010161362588405609,0.01475098729133606,-0.0065222978591918945,0.9806885888223567,0.19439073433096105,0.021490136867168278,0.0005610116856628706
1728405440326191400,0.13219140625,0.00902543030679226,0.032836951315402985,0.0810018852353096,0.04214448481798172,-0.3812400698661804,-0.9235149621963501,0.0040591321885585785,0.007643789052963257,-0.008903861045837402,0.9806918047276139,0.19435035751915686,0.021690192750207938,0.0010247099099544511
1728405440336221400,0.142221435546875,-0.013155506923794746,-0.01027270220220089,0.061471596360206604,0.0421619676053524,-0.38128358125686646,-0.9234961867332458,0.0032939650118350983,0.005047589540481567,-0.000057220458984375,0.9806865570076375,0.19436576569729935,0.021768365204134818,0.0013734878185911509
1728405440346252500,0.15225244140625,-0.03932059556245804,-0.027297649532556534,0.033080700784921646,0.04177021607756615,-0.3813561499118805,-0.9234840273857117,0.014076951891183853,0.0010460615158081055,0.008033037185668945,0.9806831301628949,0.19439860658669372,0.02161422776434543,0.0016028945195542602
1728405440356283400,0.162283447265625,-0.06731042265892029,-0.014651896432042122,0.008667238056659698,0.04123064875602722,-0.38127970695495605,-0.9235398173332214,0.016233962029218674,-0.00838404893875122,0.01806807518005371,0.980697126801571,0.1943547311382056,0.021361759921557893,0.0017189810974440952
1728405440366313500,0.1723134765625,-0.0951242744922638,0.022341858595609665,0.0024610073305666447,0.04087067022919655,-0.38071516156196594,-0.9237887263298035,-0.0025405772030353546,-0.014487534761428833,0.014044463634490967,0.9807605145297328,0.19405301758979318,0.021191411649331617,0.0017952083910843816
1728405440376344300,0.18234423828125,-0.11102520674467087,0.0560833103954792,-0.005864033941179514,0.0410146526992321,-0.3795951008796692,-0.924243152141571,-0.019209839403629303,-0.012754172086715698,0.003070056438446045,0.9808762012119048,0.19345752811761552,0.021274914296112796,0.0018646529667909048
1728405440386374400,0.19237451171875,-0.11385688185691833,0.06456979364156723,-0.003182497341185808,0.04175400361418724,-0.3781765401363373,-0.9247913956642151,-0.021520838141441345,-0.008465975522994995,-0.0016764998435974121,0.9810158509067616,0.1927056198071404,0.02165296807483575,0.0018935766156964753
1728405440396405500,0.202405517578125,-0.11432266980409622,0.06888757646083832,0.023133529350161552,0.04259127378463745,-0.37684428691864014,-0.9252969026565552,-0.016025710850954056,-0.005632579326629639,-0.003200352191925049,0.9811445090341262,0.19199850546237046,0.02209338736640389,0.0019852743997543585
