time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1728666500606387500,0.184387451171875,-0.3426332175731659,0.1192907840013504,-0.25028568506240845,0.3273276090621948,0.4655457139015198,-0.822267472743988,-0.07717505097389221,-0.039505064487457275,0.03415107727050781,0.9545332322827632,-0.24386040533647121,0.17145951737966206,9.407958549206562e-18
1728666500616418300,0.194418212890625,-0.30683228373527527,0.13838952779769897,-0.26552483439445496,0.32716846466064453,0.46908000111579895,-0.8203198909759521,-0.07481864094734192,-0.00612834095954895,0.020362675189971924,0.9540223032028304,-0.24564105796494737,0.171757177784902,-0.0011233899276476035
1728666500626448400,0.204448486328125,-0.22683778405189514,0.16256646811962128,-0.20408810675144196,0.3272427022457123,0.472100168466568,-0.8185558319091797,-0.04967007040977478,0.013083577156066895,-0.005189836025238037,0.9535581326635558,-0.2471452882369899,0.17216642169538263,-0.002222732200658117
1728666500636479500,0.2144794921875,-0.1550094038248062,0.23722445964813232,-0.1523575335741043,0.3280375003814697,0.4741882383823395,-0.8170292973518372,-0.03303933143615723,0.01371157169342041,-0.028399109840393066,0.9531550800523341,-0.24817394235551662,0.17290181328482726,-0.0031570428963946656
1728666500646509300,0.22450927734375,-0.12776246666908264,0.26459693908691406,-0.13290926814079285,0.32942405343055725,0.4758262038230896,-0.8155177235603333,-0.03969016671180725,0.006626158952713013,-0.03709757328033447,0.9527552040416443,-0.24897412505464625,0.17393394814152813,-0.004034369221123716
1728666500656540400,0.23454052734375,-0.12759335339069366,0.26172205805778503,-0.13410955667495728,0.33095020055770874,0.47729387879371643,-0.8140408396720886,-0.05578845739364624,0.011689305305480957,-0.0201113224029541,0.952363569130899,-0.24968287472602702,0.1750372304526501,-0.004902156071064278
1728666500666570500,0.244570556640625,-0.10930290073156357,0.2459406554698944,-0.09876886755228043,0.33244583010673523,0.47869673371315,-0.8126064538955688,-0.05874893069267273,0.014635175466537476,-0.008697867393493652,0.9519827056024102,-0.25037255698512656,0.17609761170512622,-0.005667414031081727
1728666500676600600,0.2546005859375,-0.1019565686583519,0.23689229786396027,-0.06806555390357971,0.33402496576309204,0.47983333468437195,-0.8112874031066895,-0.04984530806541443,0.03762272000312805,-0.01576942205429077,0.9516325073787295,-0.25094413824803624,0.17715339576533665,-0.006266141939372031
1728666500686631400,0.26463134765625,-0.11082795262336731,0.2420426458120346,-0.06666446477174759,0.3356375992298126,0.48090067505836487,-0.8099888563156128,-0.024266749620437622,0.06670677661895752,-0.04883682727813721,0.9512876811744747,-0.251491804663137,0.17820621806204986,-0.006785815683922458
1728666500696661500,0.27466162109375,-0.17800407111644745,0.23708036541938782,-0.09574564546346664,0.337199866771698,0.48234179615974426,-0.8084816932678223,-0.020229041576385498,0.06505197286605835,-0.058919429779052734,0.9508873415848891,-0.2522410534879882,0.1792585197551061,-0.007352958520974147
